Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
135,73,0,75,4,-66,69,0,9,4
134,72,0,74,2,-63,72,0,9,4
135,73,0,75,5,-65,70,0,9,4
135,73,0,75,3,-64,72,0,9,4
137,73,0,75,4,-67,71,0,9,4
131,70,0,75,6,-59,72,0,9,4
133,74,0,75,2,-63,70,0,9,4
136,74,0,76,2,-65,72,0,9,4
132,73,0,75,2,-59,74,0,9,4
135,79,0,74,2,-64,72,0,9,4
140,79,0,75,6,-66,78,0,9,4
137,81,0,75,5,-62,78,0,9,4
140,82,0,76,7,-65,79,0,9,4
139,78,0,75,5,-62,82,0,9,4
136,75,0,75,1,-62,77,0,9,4
137,80,0,75,5,-65,74,0,9,4
138,81,0,75,3,-63,79,0,9,4
134,78,0,75,7,-56,81,0,9,4
137,86,0,75,3,-63,77,0,9,4
138,80,0,75,7,-58,85,0,9,4
136,74,0,75,4,-60,79,0,9,4
136,72,0,74,5,-65,72,0,9,4
136,77,0,74,17,-66,70,0,9,4
135,78,0,75,3,-61,76,0,9,4
137,77,0,75,5,-63,77,0,9,4
133,74,0,75,10,-58,77,0,9,4
137,77,0,75,6,-66,72,0,9,4
136,78,0,74,1,-62,77,0,9,4
137,76,0,74,5,-63,77,0,9,4
138,76,0,75,2,-66,74,0,9,4
135,79,0,74,2,-62,75,0,9,4
134,81,0,75,5,-58,79,0,9,4
133,87,0,74,13,-55,81,0,9,4
134,81,0,75,17,-51,88,0,9,4
140,81,0,75,7,-65,79,0,9,4
137,71,0,76,6,-61,80,0,9,4
136,73,0,75,24,-67,69,0,9,4
138,77,0,75,8,-68,71,0,9,4
135,76,0,75,4,-61,76,0,9,4
136,71,0,75,7,-63,75,0,9,4
135,79,0,76,3,-65,70,0,9,4
135,76,0,75,3,-59,79,0,9,4
136,69,0,75,0,-63,75,0,9,4
136,76,0,76,4,-68,67,0,9,4
134,76,0,75,3,-60,76,0,9,4
136,74,0,75,0,-63,75,0,9,4
136,74,0,74,5,-65,72,0,9,4
134,54,0,75,3,-62,73,0,9,4
135,71,0,75,29,-76,48,0,9,4
134,74,0,75,2,-64,70,0,9,4
135,69,0,76,1,-63,73,0,9,4
133,82,0,75,23,-64,68,0,9,4
138,84,0,76,11,-61,81,0,9,4
140,60,0,73,11,-62,84,0,9,4
172,61,0,74,67,-129,49,0,9,4
174,72,0,73,76,-132,53,0,9,4
188,76,0,73,89,-150,68,0,9,4
159,64,0,74,33,-97,60,0,9,4
167,67,0,74,37,-118,18,0,9,4
165,56,0,74,56,-113,25,0,9,4
173,67,0,73,36,-133,59,0,9,4
168,59,0,73,18,-118,0,0,9,4
176,66,0,73,44,-137,63,0,9,4
178,66,0,73,6,-136,53,0,9,4
177,57,0,73,52,-134,50,0,9,4
177,61,0,74,6,-140,69,0,9,4
177,59,0,74,10,-138,63,0,9,4
179,62,0,74,20,-142,69,0,9,4
178,58,0,74,6,-139,63,0,9,4
180,57,0,74,13,-145,75,0,9,4
173,59,0,73,13,-133,59,0,9,4
174,59,0,74,9,-133,56,0,9,4
171,66,0,74,31,-128,49,0,9,4
165,67,0,73,45,-114,18,0,9,4
159,72,0,74,32,-103,43,0,9,4
149,71,0,74,45,-85,63,0,9,4
154,66,0,73,44,-93,57,0,9,4
155,73,0,72,5,-98,46,0,9,4
159,74,0,73,16,-99,55,0,9,4
157,73,0,73,3,-95,60,0,9,4
159,71,0,73,9,-99,55,0,9,4
150,65,0,73,13,-87,61,0,9,4
158,61,0,75,22,-103,39,0,9,4
162,63,0,74,56,-112,0,0,9,4
165,60,0,75,51,-116,18,0,9,4
164,60,0,74,19,-116,25,0,9,4
161,59,0,73,1,-111,0,0,9,4
169,58,0,73,28,-125,45,0,9,4
177,64,0,75,47,-139,66,0,9,4
163,65,0,75,18,-112,18,0,9,4
167,61,0,73,27,-118,18,0,9,4
165,64,0,74,46,-117,25,0,9,4
169,64,0,75,16,-122,31,0,9,4
186,64,0,74,68,-152,78,0,9,4
168,65,0,73,3,-120,26,0,9,4
169,76,0,74,5,-121,26,0,9,4
169,61,0,73,51,-113,44,0,9,4
165,61,0,74,3,-117,25,0,9,4
174,73,0,74,29,-132,53,0,9,4
168,61,0,74,8,-114,36,0,9,4
178,75,0,73,43,-139,63,0,9,4
168,71,0,75,21,-112,44,0,9,4
155,58,0,74,29,-94,57,0,9,4
171,66,0,74,14,-129,52,0,9,4
154,72,0,75,16,-96,48,0,9,4
153,66,0,75,3,-91,59,0,9,4
171,63,0,75,20,-124,32,0,9,4
167,70,0,73,32,-119,25,0,9,4
180,66,0,74,46,-137,50,0,9,4
189,65,0,74,58,-156,81,0,9,4
198,61,0,74,96,-174,104,0,9,4
96,59,0,75,110,-27,57,0,9,4
144,59,0,74,77,-86,47,0,9,4
162,67,0,75,105,-113,18,0,9,4
137,56,0,74,44,-71,64,0,9,4
120,67,0,74,31,-56,56,0,9,4
186,56,0,74,66,-150,73,0,9,4
118,64,0,74,19,-53,57,0,9,4
89,58,0,74,37,-19,56,0,9,4
103,61,0,74,115,-36,56,0,9,4
148,62,0,74,38,-90,48,0,9,4
147,59,0,74,69,-88,50,0,9,4
168,60,0,73,88,-123,41,0,9,4
138,74,0,77,13,-77,53,0,9,4
136,68,0,76,31,-65,72,0,9,4
132,58,0,76,64,-64,66,0,9,4
135,69,0,75,3,-74,53,0,9,4
140,82,0,75,12,-74,64,0,9,4
139,50,0,74,16,-62,82,0,9,4
136,56,0,75,11,-79,43,0,9,4
136,56,0,75,13,-76,51,0,9,4
135,61,0,76,34,-75,50,0,9,4
135,54,0,76,15,-72,57,0,9,4
136,58,0,75,3,-77,48,0,9,4
134,62,0,75,5,-72,55,0,9,4
135,64,0,74,2,-71,59,0,9,4
134,59,0,76,15,-69,61,0,9,4
133,60,0,75,1,-71,55,0,9,4
133,59,0,75,2,-70,57,0,9,4
